,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi,,,,,,,,
472,473.5065494,3083138088,7263219909,17663580,38197,9350,3210,263795463,136524,160374,168992,0.424486402,,,,,,,,
473,474.5076655,3085280277,7273499303,17622636,33372,8434,2640,263459036,166667,193664,182542,0.42418101,,,,,,,,
474,475.5087929,3085694319,7279873605,17662074,38530,9174,2892,264077755,136707,188485,154939,0.423866469,,,,,,,,
475,476.5099259,3085342423,7272277360,17587662,36166,9316,3474,263599564,157239,178198,154708,0.424260829,,,,,,,,
476,477.511056,3084803310,7266270528,17744242,36437,9216,2868,263139495,164282,170426,135576,0.42453736,,,,,,,,
477,478.5117997,3083733874,7267534821,17558659,34292,9551,3390,263286256,178485,172977,176675,0.424316353,,,,,,,,
478,479.5129346,3084879519,7251896519,17617826,40852,10646,4687,262728457,202812,176224,243871,0.425389346,,,,,,,,
479,480.514073,3084818960,7156993965,17270560,44092,10204,3566,258259382,177912,176607,227447,0.431021596,,,,,,,,
480,481.5151966,3083193243,7269101017,17603260,35914,9286,3651,263262383,182707,215963,242775,0.424150557,,,,,,,,
481,482.5158204,3084330306,7258965691,17481182,37032,9152,3510,262813738,159269,187933,215508,0.424899419,,,,,,,,
482,483.516952,3079808957,7216602385,17582353,38094,10338,5122,261205213,215803,215379,365512,0.426767167,,,,,,,,
483,484.5180779,3080097872,7289332471,17121339,69657,11070,4596,260033503,235799,263901,341077,0.422548688,,,,,,,,
484,485.5189636,3074406014,7140599660,11761431,1114133,13284,3858,227490156,203416,658775,31355,0.430552917,,,,,,,,
485,486.5198318,3079862041,7223497467,11795111,1070242,13512,3915,226539804,188352,588090,33023,0.426367152,,,,,,,,
486,487.520945,3076806111,7204641554,11476425,1178486,13007,4149,221825637,195749,740508,28914,0.427058874,,,,,,,,
487,488.5220539,3059983040,6945285695,11503234,1137524,11530,4362,220415742,278461,1013291,39385,0.440584185,,,,,,,,
488,489.5231839,3049358402,6902201273,11233331,1032903,13478,5770,217813638,270477,1160252,44941,0.441795057,,,,,,,,
489,490.5238372,3062697509,7052553965,11240128,1064557,12954,4670,221972077,254973,899826,41809,0.434267859,,,,,,,,
490,491.5249529,3049502134,6806937430,11277862,1127590,11994,5310,214471590,269524,1217339,30319,0.447999143,,,,,,,,
491,492.5260592,3068278082,7126998887,11579464,1050111,12199,4575,223188145,207505,777627,40425,0.430514741,,,,,,,,
492,493.5271701,3063414689,7108649915,11413920,1054985,12975,5352,222906422,222647,857996,44763,0.430941842,,,,,,,,
