,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi
68,34.54127824,1447996931,3311280118,5295077,558685,69087,37089,34631581,9202740,1049127,501909,0.437292189
69,35.04186611,1416639591,2634301474,6264645,1120343,112206,14542,42120418,10147161,2176832,236547,0.537766693
70,35.54246338,1406215344,2597054924,5602320,872324,163053,42099,52378437,12518256,2212009,1057077,0.541465385
71,36.04310007,1480255829,3580368790,4853246,504259,102522,6987,35319794,5193837,1326274,442131,0.413436692
72,36.54372702,1473096372,3569659516,4050289,489788,49966,4801,36353448,993560,1240218,541531,0.412671395
73,37.04439919,1337327745,1429044389,7509756,797366,75488,8237,60151481,4801177,3422044,528132,0.935819598
74,37.54502181,1323313959,1920120006,5321014,1132070,97294,11389,37193926,14455367,3624474,373267,0.689182944
75,38.04566832,1337233797,2175834337,5285875,1058111,135103,7690,52666585,6330423,3762928,383632,0.61458438
76,38.54631853,1448843810,2245266273,11712309,638428,80582,96393,28619980,25500227,1510734,831692,0.64528819
77,39.04697301,1488735590,2486860026,14081762,417513,82505,134070,31914351,19093634,471674,515876,0.598640685
78,39.54760241,1503189055,2514661623,14512903,567265,74165,100092,36896432,24296777,628036,621045,0.597769911
79,40.04822645,1509451938,2521613965,14368377,625629,104591,89134,40075212,19769871,285897,568147,0.59860548
80,40.54880859,1519278964,2602751313,15449558,315985,100697,156780,30779185,29284251,240660,362622,0.583720372
81,41.04943779,1512443799,2455700318,15950538,285520,102625,194508,28654826,35189663,229005,372754,0.61589103
82,41.55005543,1513453594,2965949900,11704845,368881,105807,135501,41248785,24997989,210805,379549,0.510276183
83,42.05064523,1511365530,2611304799,14781862,320772,109646,145604,32990138,28144726,288003,411286,0.578777908
84,42.5512549,1440550865,2335808127,8302112,955456,88367,33156,39928996,16937839,1803124,435252,0.616724828
85,43.05183091,1484726420,2583413117,12519129,660276,107309,107278,32494956,24858727,848547,365501,0.574715058
86,43.55242561,1509720893,2647091274,14163520,564968,108127,110707,36325638,22518304,317062,394248,0.570332012
87,44.05301858,1509096353,2590688316,14991268,349479,95837,143622,31211795,24520049,231287,404552,0.582507878
88,44.55361743,1514888668,2625599368,15166318,376064,101359,114017,36252595,24479670,273777,406412,0.576968705
89,45.05424663,1487677782,2479142105,11807083,840164,109513,30857,52135739,8366070,926529,567347,0.600077655
90,45.55487619,1480911854,2594780257,11567383,920783,100324,47467,42026459,12533998,1073268,548106,0.570727271
91,46.05550098,1505986517,2798722107,12290636,838086,108298,49381,39498010,11824596,362069,397749,0.53809791
92,46.55586621,1516467850,2550855193,15291842,531711,100279,96173,39781981,18971139,318068,385751,0.594493899
93,47.05646798,1448771148,2220246855,14211618,822389,103553,186613,26782393,27426428,736380,358350,0.652527058
94,47.55705434,1517582538,2667056126,14403515,501261,100417,107566,39159307,20035762,217115,457680,0.569010349
95,48.05748289,1512277813,2542187365,16311039,308491,93710,112039,34158967,24829252,259651,446950,0.594872681
96,48.55807188,1512793374,2627659108,15003608,314247,99708,120250,33150820,24823243,270988,404330,0.575719038
97,49.05870449,1515110142,2683901281,14058240,493961,102403,111436,34499904,23795712,265253,363084,0.564517836
98,49.55931795,1515274144,2658387842,15167605,286656,93978,127747,31938225,26799195,253621,327480,0.569997395
99,50.05991709,1514219872,2733668772,14007302,588870,96372,107743,35258776,24877806,315696,373995,0.553914903
100,50.56051266,1520303804,2972990843,13248046,399042,93101,95768,33390623,21589233,288956,335286,0.511371842
101,51.06113251,1519029192,2776271128,13559785,490398,101935,98765,39445577,22539319,239325,448326,0.547147278
102,51.56175491,1513242754,2646565464,14309650,508028,97947,100044,36488990,20782096,287824,406333,0.571776053
103,52.06236623,1517374557,2660148391,14368486,526289,101882,99382,38221213,21268462,304105,426241,0.570409742
104,52.56298447,1512565236,2529167290,14450438,518854,122629,93902,36216275,21482113,342537,409031,0.59804871
105,53.06359832,1520138172,2650949993,14246007,506245,110999,144871,37164634,29540906,221249,360630,0.573431478
106,53.56383702,1508410958,2908660596,11436813,546588,114165,104090,44440359,24375142,413364,472363,0.518592977
107,54.0644861,1403972331,2536549327,5679774,1075904,216429,23207,52625704,3298000,2380704,1147182,0.553496956
108,54.56512539,1403798765,2563147811,3228039,1131844,370280,15202,66068378,17086273,2198771,769220,0.547685451
109,55.06574823,1370063221,2055783487,4624211,1410780,227335,6563,64333993,8350646,3469637,2350940,0.666443344
110,55.56638077,1354412055,2459020163,4067443,1094985,164787,4120,40812285,16654261,3220609,534447,0.550793391
111,56.06701142,1364195826,2275083259,4024115,1221527,156588,7218,53982934,2024618,3506059,436594,0.599624572
112,56.56762807,1393759857,2429603144,6609670,1078579,99457,42565,36186196,23551822,2547326,412525,0.573657414
113,57.06829044,1405806295,2604101464,5284366,988581,124703,25947,54475646,5859511,2486308,607280,0.539843134
114,57.56895526,1377174227,2313602782,4167927,1137339,343430,32956,53749294,10428811,2538886,2043432,0.595250938
115,58.06961311,1374592599,2297551211,4522055,1204350,195885,5993,43460405,22788956,2679889,973210,0.598285946
116,58.57022319,1368684044,2215404209,4246877,1288180,131520,4689,48572429,2675631,3245705,486080,0.617803306
117,59.07084296,1399693063,2198417004,9999658,830901,89946,75982,35447195,18373067,2399287,633485,0.63668224
118,59.57144462,1503060466,2566375788,14125461,640361,82195,88894,39458655,23656897,438966,274625,0.585674348
119,60.07186738,1514080818,2557948637,15267832,492918,75553,97418,37399582,19829375,277008,315555,0.591912127
120,60.57246767,1507176479,2541458972,15716228,421775,79857,109521,34950369,23272274,335848,385213,0.593035928
121,61.07307329,1512762826,2545704678,14277076,628916,108650,94624,43556087,17415997,270873,851649,0.594241288
122,61.57369083,1509522866,2698555095,13002371,777565,114871,93615,44301668,20375140,313520,846178,0.559381896
123,62.07431132,1506875377,2621309090,13508927,667938,101428,73398,41068631,16449682,402761,1017928,0.574856045
124,62.57494228,1493824230,2423872854,12531217,693347,126443,66967,42689815,18352731,602885,1168734,0.616296448
125,63.07558031,1488016560,2428521998,12280814,883631,111410,75247,39158781,20167012,702961,416960,0.612725172
126,63.57585148,1507709700,2622323766,14561482,451589,105554,115222,36032868,24344445,310478,420551,0.574951774
127,64.07644252,1511136700,3391882768,8606450,501640,76598,67892,30360916,12658415,308420,310096,0.445515604
128,64.57719427,1425119022,2849668958,5399599,1246685,111607,76966,47168374,14022716,1896337,725656,0.500099851
129,65.07780044,1486126000,3009526373,8217409,700273,93180,85868,41251956,17542432,857603,561648,0.493807269
130,65.57837716,1509754030,2623491615,14575678,486201,97636,134606,32062411,26525338,371943,349408,0.575475074
131,66.07899834,1505089847,2534189421,14640277,548156,90955,115370,37622756,22363059,316820,424282,0.593913712
132,66.57961509,1510007839,2532781059,15322223,366140,96332,144160,31662992,25422469,255419,369350,0.596185696
133,67.08022828,1516944943,2483476750,14782287,464268,97622,95785,40776940,17427150,302658,511790,0.610815037
134,67.5808592,1507523519,2571606015,14473166,591949,102115,107909,37770278,21322013,365252,384884,0.586218694
135,68.08147898,1510110609,2623671887,13656095,704273,115138,66031,40102718,16482266,429889,504007,0.575571441
136,68.58208803,1503067626,2611419439,14111964,614146,83073,105316,33355982,23654540,460731,329461,0.575574955
137,69.08270007,1506626745,2462279948,15920723,340594,91079,127877,33883869,23511301,301150,371338,0.611882798
138,69.58330507,1514006995,2564502152,14254825,484361,99476,88315,44487167,16961894,295457,381046,0.590370725
139,70.0838633,1498051208,2481823766,14138217,629539,93960,80043,39682650,20857849,562755,630158,0.603609019
140,70.58445755,1507729637,2509642773,14794335,529507,102180,91326,39980596,17551846,271215,622347,0.600774602
141,71.08505464,1512482876,2528084877,15102745,598708,94358,78926,40691362,19135540,347199,416393,0.59827219
142,71.58567005,1521693949,2648219143,13721666,573091,103218,92694,42062181,14406183,148665,479931,0.574610282
143,72.08626253,1506150101,2528808462,14814034,536752,99970,99627,39474560,17522929,315436,466763,0.59559675
144,72.58689244,1511511349,2560259895,14401711,534022,100549,89907,43227067,19160256,360753,578671,0.590374185
145,73.0875195,1507566972,2592733246,14561368,576627,101503,100283,37863681,23276136,378197,324096,0.581458572
146,73.58816121,1508410403,2573922828,14693758,689041,123616,93631,39338900,20538199,512367,701637,0.586035598
147,74.08878604,1485814763,2503405633,13353690,617300,94308,66339,39553877,15061155,566792,503854,0.593517384
148,74.58940628,1490966312,2497203541,13110298,698370,99124,74464,45178980,16488180,540456,504680,0.59705438
149,75.08999274,1496192454,2536460889,12890972,672856,113214,71664,38937786,13462564,502638,528514,0.589874049
150,75.59060645,1483955732,2397838896,11926025,704042,95788,45750,45351089,9121920,682547,486174,0.618872158
151,76.09123893,1496155536,2611289557,12282618,829132,109953,85402,42414679,19457383,600223,513445,0.572956581
152,76.59183476,1513861313,2602847515,14796743,450178,102022,172389,30404481,28164882,327130,405937,0.581617365
153,77.09243896,1505917347,2907011745,12265911,486564,112544,116983,35580555,20083102,288098,349710,0.51802933
154,77.5930566,1492775389,3158653286,9425790,477148,127214,99048,34220242,17475035,491178,400523,0.472598685
155,78.09367379,1450680511,2603736650,9628055,873462,103976,45119,41676630,17467758,1277043,371987,0.557153317
156,78.59429837,1508750102,2687941091,13653929,645292,93464,79039,41880195,18648590,373793,420724,0.561303262
157,79.09493055,1508609613,2511448277,13601064,709956,123470,65649,47311978,16634552,229754,680519,0.600693085
158,79.59555842,1503702183,2521392470,14246464,627053,93204,97056,38636570,16774241,432884,368518,0.596377677
159,80.09617389,1492923317,2459237573,13608734,420090,107055,125877,33153923,18302293,591877,572371,0.607067545
160,80.59679336,1480836485,2160771338,11172670,833390,78866,34104,51414547,8836247,1133547,567950,0.685327716
161,81.09738658,1483354078,2463988065,12556905,852637,109569,84208,40573777,17048928,689300,868794,0.6020135
162,81.59800165,1500940507,2654531866,14051383,462586,94900,101266,34551072,21750044,369832,405662,0.565425688
163,82.0985977,1501655369,2604745531,13772756,594109,101183,85872,40227565,14301890,427852,553670,0.576507513
164,82.59921315,1504730946,2601766005,13716470,510948,104500,92661,39126327,18211634,322051,402750,0.578349837
165,83.09985142,1503464804,2599321775,13826024,486168,103090,87856,36982950,20497741,343931,386186,0.578406575
166,83.60043735,1509990064,2680501150,13416805,647223,95118,85824,39455186,17169341,377505,423067,0.563323789
167,84.10103302,1496000145,2629674748,14168759,475559,95452,117503,33614757,24247389,396929,395723,0.568891703
168,84.60165937,1513120764,2694949052,13506551,582938,111564,81814,41326107,18473017,262087,417213,0.561465443
169,85.10208136,1515527059,2591840043,14831137,433442,99560,108870,36241488,23998977,236683,355111,0.584730166
170,85.60270454,1504833756,2550239522,13820971,512510,100936,98351,41235657,17561711,348809,552603,0.590075459
171,86.10330332,1484017925,2537158175,13407979,635248,94429,77786,37247920,18601250,600804,525548,0.584913444
172,86.60383736,1497778131,2570606862,13786570,557451,96949,82162,40304347,18748260,465007,443401,0.582655463
173,87.10446681,1489828383,2491476071,11742731,808521,127284,59570,45219689,9751025,702913,670842,0.597970175
174,87.60508839,1499643314,2534481553,13968640,364883,133294,123726,35255930,19318777,484490,558171,0.591696283
175,88.10571546,1476517469,2485839941,9664648,781231,94282,41010,47930312,3815632,1102265,345058,0.593971255
176,88.60596678,1423882827,2121856345,8724860,1082032,131064,10932,40990561,5102214,1792110,839940,0.671055244
177,89.10663857,1470670344,2415128429,12027717,972270,92367,73552,39240326,16276951,1015364,553065,0.608940844
178,89.60722314,1503234730,2800464893,11806135,524510,86128,88352,44141556,16708256,327307,392799,0.536780423
179,90.1078339,1499121731,2784078262,11760734,421973,100185,148001,38642584,27690810,346474,408513,0.538462496
180,90.60843846,1497387538,2493642429,14979657,388037,94524,130718,34529062,25153091,349947,405339,0.600482058
181,91.10902221,1496904987,2713209326,12998898,415597,89888,124112,32831324,23691138,477791,421953,0.551710099
182,91.60961382,1441094288,2957307247,6752328,760261,81145,51511,46285705,11754018,1493498,435701,0.487299481
