,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi,,,,,,,,
692,346.921581,1496404041,2617726798,15155779,107920,4591,1282,102839042,124431,2821196,4862,0.571642557,,,,,,,,
693,347.4222061,1487807789,2902292148,11595461,140676,5812,1327,123879808,83210,3897843,6001,0.512631986,,,,,,,,
694,347.9228065,1415203272,2020980527,7325864,219603,8187,1341,162807658,97833,10306710,7464,0.700255768,,,,,,,,
695,348.423427,1356401543,1109844140,3256295,296513,87837,1124,187598922,70103,13716267,1952145,1.22215498,,,,,,,,
696,348.9240553,1486397869,1649282250,8267126,289298,114542,1635,147912112,96074,3296819,337969,0.901239232,,,,,,,,
697,349.4246823,1495899866,2045877956,10383960,363888,134684,2018,134833313,71380,2027317,433176,0.731177469,,,,,,,,
698,349.9253087,1430638603,1498259989,12038211,1404281,5855,1583,107298871,94330,8814278,14021,0.954866721,,,,,,,,
699,350.4259384,1412159310,1408379587,14883256,1713664,538341,1588,58086938,64409,8392186,3078999,1.002683739,,,,,,,,
700,350.9266173,1497388589,1723377738,19549174,128436,1844652,1385,71338137,120002,1632697,2515644,0.868868476,,,,,,,,
701,351.4272502,1521589190,1455049117,25797828,100870,3528,1287,58003353,73777,2061289,3751,1.045730465,,,,,,,,
702,351.9277855,1514129214,1608119281,24214723,127125,3900,1256,66715711,109272,2238208,3960,0.941552801,,,,,,,,
703,352.4284066,1493934002,1548146974,21746072,187410,5744,1334,84352585,79863,4276742,6490,0.964982025,,,,,,,,
704,352.9290279,1450147397,1475413676,16616279,274060,9683,1157,117988613,115187,7623240,9940,0.982875122,,,,,,,,
705,353.4296896,1324764267,1159880687,4938808,347233,32682,985,182672290,76956,17123748,46901,1.142155639,,,,,,,,
706,353.9303383,1465963943,1376485760,7972905,323812,151265,1307,168382446,90886,3361272,603326,1.065004801,,,,,,,,
707,354.4309871,1480884351,2396670013,13457401,296184,99276,1942,92180433,62541,4788388,176562,0.617892469,,,,,,,,
708,354.9315892,1514755522,2575638042,14555016,172702,118521,1787,105379109,91365,6443742,526973,0.588108848,,,,,,,,
709,355.4317818,1423669645,1399353623,10171537,1223204,31147,1514,123713165,71017,14080384,396148,1.01737661,,,,,,,,
710,355.9323855,1450270295,1741085789,16022850,891160,364818,1589,61135963,74282,6911788,3123249,0.832968889,,,,,,,,
711,356.4330287,1478206416,1542366252,16901561,153768,1963493,1323,85697974,65943,3970452,2826960,0.958401686,,,,,,,,
712,356.9336429,1483791669,1600314532,22896796,140466,4777,1161,73849007,78741,3210594,5654,0.927187524,,,,,,,,
713,357.4342892,1408645153,1482043800,11826869,349648,10156,1372,146894758,84192,10541403,10514,0.950474711,,,,,,,,
714,357.9349103,1429823826,1121200148,3622559,203806,136314,1061,193798687,84157,4955035,580166,1.275261896,,,,,,,,
715,358.4355308,1526469095,1216927128,2224608,174196,37166,1154,205407523,68895,1511504,72945,1.254363601,,,,,,,,
716,358.9358064,1455119676,2211613111,12368788,1188623,2147,1527,89392399,64004,10498006,6871,0.657944949,,,,,,,,
717,359.4364278,1452920133,2005875671,11311547,537980,948834,1295,98158035,66440,5502762,3700113,0.724332098,,,,,,,,
718,359.937051,1471857881,1784128642,17343916,243105,8023,1353,108743379,77115,6885672,10317,0.824972957,,,,,,,,
719,360.4376945,1319142057,1229348387,4812670,277053,20034,1098,175353569,65355,18358219,76220,1.073041679,,,,,,,,
720,360.9383616,1479203765,1137077217,3492724,146972,91610,781,209333818,72744,4225794,1854286,1.300882423,,,,,,,,
721,361.4389894,1503919568,1103835101,2415220,652513,11873,727,204180522,63157,2891929,111724,1.362449488,,,,,,,,
722,361.9396185,1450120542,2007783497,15714731,1207321,1313,1719,75448094,78854,9181342,1134,0.722249458,,,,,,,,
723,362.44025,1503618556,2189716686,13006351,123679,1717978,1245,87443311,69845,1697911,4066638,0.686672648,,,,,,,,
724,362.9408749,1524303209,2161183501,20374771,98027,3808,1343,82096848,81492,2079142,4421,0.705309479,,,,,,,,
725,363.4415283,1408272205,2191901001,10109576,186913,39333,1291,116442811,87071,8972102,74897,0.642488965,,,,,,,,
726,363.9421743,1505248356,1027539625,213907,96494,31609,380,228500714,71954,1221690,57621,1.46490541,,,,,,,,
727,364.4428063,1500439308,1241527978,1769827,50938,245988,790,213613419,79082,3075180,42523,1.208542485,,,,,,,,
728,364.943422,1544308526,1016947151,161281,1390,655,139,234833466,68125,6709,84,1.518573039,,,,,,,,
